year,month,day,정석학술정보관,H-M MAIN,HO-M MAIN,HN-M MAIN,본관,5호남관,김현태 인하드림센터,"9호관,평생교육원",60주년,서호관,하이테크센터,로스쿨관,학생회관,"2호남관, 4호관",5호북관,"2호북관,2북신관",인하드림센터 3관,5호동관
2024,3,6,5602.0,2499.0,969.0,1881.0,311.0,497.0,105.0,658.0,816.0,258.0,364.0,216.0,462.0,552.0,322.0,552.0,55.0,622.0
2024,3,7,5573.0,2509.0,935.0,1910.0,303.0,506.0,120.0,669.0,866.0,291.0,376.0,198.0,466.0,613.0,297.0,613.0,53.0,651.0
2024,3,8,5191.0,2180.0,955.0,1791.0,273.0,428.0,109.0,589.0,754.0,252.0,351.0,196.0,479.0,534.0,298.0,534.0,76.0,525.0
2024,3,9,3467.0,1563.0,588.0,1214.0,114.0,265.0,60.0,561.0,532.0,171.0,274.0,125.0,267.0,375.0,237.0,375.0,28.0,330.0
2024,3,10,3034.0,1257.0,529.0,1225.0,110.0,267.0,79.0,314.0,482.0,175.0,273.0,133.0,190.0,389.0,230.0,389.0,62.0,329.0
2024,3,11,5960.0,2631.0,1000.0,1964.0,296.0,558.0,116.0,779.0,852.0,282.0,384.0,241.0,503.0,620.0,281.0,620.0,73.0,649.0
2024,3,12,5465.0,2415.0,967.0,1830.0,299.0,503.0,115.0,646.0,772.0,296.0,381.0,223.0,453.0,550.0,277.0,550.0,64.0,610.0
2024,3,13,5186.0,2245.0,936.0,1755.0,279.0,509.0,126.0,611.0,734.0,253.0,365.0,186.0,449.0,557.0,260.0,557.0,65.0,570.0
2024,3,14,4863.0,2072.0,861.0,1718.0,273.0,461.0,98.0,539.0,709.0,227.0,357.0,191.0,393.0,518.0,263.0,518.0,49.0,556.0
2024,3,15,4595.0,1877.0,875.0,1564.0,267.0,369.0,101.0,497.0,643.0,203.0,355.0,191.0,381.0,473.0,273.0,473.0,50.0,463.0
2024,3,16,2920.0,1214.0,500.0,1122.0,105.0,233.0,48.0,380.0,503.0,119.0,270.0,114.0,187.0,327.0,223.0,327.0,39.0,289.0
2024,3,17,2758.0,1092.0,480.0,1122.0,118.0,235.0,52.0,293.0,496.0,139.0,285.0,118.0,983.0,355.0,229.0,355.0,43.0,252.0
2024,3,18,5044.0,2135.0,871.0,1738.0,289.0,438.0,115.0,658.0,723.0,236.0,348.0,195.0,404.0,526.0,283.0,526.0,58.0,563.0
2024,3,19,5144.0,2138.0,963.0,1766.0,300.0,452.0,108.0,568.0,674.0,237.0,354.0,229.0,451.0,527.0,259.0,527.0,57.0,579.0
2024,3,20,5271.0,2261.0,940.0,1755.0,281.0,489.0,97.0,624.0,756.0,248.0,364.0,231.0,442.0,522.0,258.0,522.0,51.0,581.0
2024,3,21,5110.0,2197.0,917.0,1806.0,271.0,469.0,97.0,630.0,675.0,253.0,378.0,190.0,429.0,517.0,256.0,517.0,59.0,578.0
2024,3,22,4477.0,1831.0,845.0,1539.0,243.0,382.0,104.0,475.0,639.0,218.0,337.0,174.0,380.0,454.0,243.0,454.0,53.0,479.0
2024,3,23,2919.0,1246.0,505.0,1128.0,159.0,221.0,55.0,394.0,513.0,143.0,290.0,113.0,172.0,321.0,215.0,321.0,27.0,246.0
2024,3,24,2539.0,984.0,457.0,1086.0,112.0,186.0,46.0,229.0,415.0,136.0,276.0,107.0,136.0,344.0,215.0,344.0,26.0,249.0
2024,3,25,4620.0,1898.0,793.0,1670.0,274.0,419.0,86.0,462.0,608.0,232.0,363.0,162.0,353.0,492.0,288.0,492.0,52.0,511.0
2024,3,26,4984.0,2093.0,912.0,1688.0,281.0,419.0,96.0,533.0,683.0,247.0,360.0,214.0,418.0,480.0,301.0,480.0,46.0,529.0
2024,3,27,3837.0,1467.0,645.0,1433.0,254.0,306.0,62.0,296.0,545.0,195.0,315.0,142.0,285.0,431.0,277.0,431.0,45.0,379.0
2024,3,28,3958.0,1517.0,681.0,1521.0,257.0,280.0,56.0,320.0,560.0,188.0,308.0,138.0,297.0,460.0,286.0,460.0,53.0,388.0
2024,3,29,3893.0,1525.0,706.0,1414.0,274.0,290.0,58.0,325.0,525.0,194.0,319.0,137.0,314.0,434.0,292.0,434.0,53.0,341.0
2024,3,30,2755.0,955.0,439.0,1145.0,93.0,178.0,35.0,238.0,401.0,136.0,228.0,113.0,151.0,321.0,248.0,321.0,29.0,227.0
2024,3,31,2383.0,911.0,400.0,1045.0,87.0,182.0,29.0,216.0,382.0,127.0,229.0,92.0,124.0,310.0,243.0,310.0,15.0,233.0
2024,4,1,3938.0,1490.0,684.0,1466.0,241.0,284.0,52.0,302.0,535.0,204.0,310.0,136.0,305.0,449.0,236.0,449.0,41.0,399.0
2024,4,2,3748.0,1441.0,654.0,1377.0,234.0,274.0,53.0,301.0,539.0,191.0,314.0,143.0,261.0,415.0,239.0,415.0,38.0,376.0
2024,4,3,3699.0,1420.0,636.0,1379.0,234.0,263.0,52.0,278.0,543.0,185.0,313.0,144.0,262.0,412.0,249.0,412.0,24.0,366.0
2024,4,4,3624.0,1393.0,616.0,1327.0,233.0,260.0,55.0,284.0,537.0,176.0,310.0,131.0,248.0,411.0,272.0,411.0,31.0,351.0
2024,4,5,3496.0,1309.0,633.0,1318.0,214.0,250.0,56.0,272.0,503.0,156.0,307.0,108.0,239.0,386.0,267.0,386.0,46.0,341.0
2024,4,6,2455.0,899.0,389.0,1045.0,95.0,183.0,35.0,202.0,414.0,100.0,233.0,85.0,980.0,294.0,237.0,294.0,16.0,253.0
2024,4,7,2327.0,843.0,392.0,1033.0,95.0,183.0,27.0,169.0,397.0,99.0,231.0,89.0,992.0,309.0,236.0,309.0,14.0,223.0
2024,4,8,3683.0,1392.0,623.0,1393.0,242.0,282.0,64.0,263.0,517.0,175.0,312.0,139.0,267.0,409.0,273.0,409.0,27.0,354.0
2024,4,9,3652.0,1363.0,619.0,1392.0,231.0,270.0,62.0,250.0,549.0,160.0,302.0,145.0,250.0,418.0,270.0,418.0,24.0,343.0
2024,4,10,2573.0,950.0,445.0,1130.0,92.0,195.0,39.0,186.0,414.0,116.0,269.0,117.0,119.0,335.0,251.0,335.0,25.0,257.0
2024,4,11,3653.0,1373.0,624.0,1452.0,218.0,265.0,59.0,269.0,514.0,162.0,315.0,126.0,243.0,415.0,288.0,415.0,50.0,345.0
2024,4,12,3463.0,1277.0,583.0,1332.0,201.0,245.0,51.0,238.0,528.0,150.0,300.0,121.0,226.0,376.0,269.0,376.0,25.0,321.0
2024,4,13,2691.0,948.0,417.0,1079.0,90.0,189.0,34.0,199.0,429.0,115.0,251.0,83.0,132.0,303.0,252.0,303.0,17.0,244.0
2024,4,14,2480.0,935.0,433.0,1148.0,89.0,194.0,27.0,182.0,438.0,109.0,262.0,111.0,121.0,317.0,251.0,317.0,16.0,242.0
2024,4,15,3825.0,1415.0,629.0,1489.0,248.0,264.0,67.0,275.0,531.0,173.0,319.0,110.0,260.0,425.0,279.0,425.0,56.0,373.0
2024,4,16,3690.0,1377.0,644.0,1388.0,222.0,258.0,64.0,278.0,528.0,170.0,331.0,112.0,241.0,414.0,259.0,414.0,30.0,359.0
2024,4,17,3663.0,1362.0,597.0,1351.0,222.0,256.0,62.0,280.0,543.0,158.0,324.0,130.0,228.0,393.0,236.0,393.0,28.0,358.0
2024,4,18,4493.0,1737.0,812.0,1571.0,280.0,278.0,68.0,433.0,569.0,169.0,322.0,135.0,384.0,475.0,242.0,475.0,47.0,418.0
2024,4,19,3374.0,1263.0,574.0,1246.0,184.0,236.0,64.0,231.0,525.0,143.0,298.0,124.0,232.0,383.0,223.0,383.0,19.0,309.0
2024,4,20,2699.0,984.0,413.0,1060.0,92.0,196.0,33.0,205.0,433.0,978.0,249.0,96.0,128.0,319.0,198.0,319.0,16.0,253.0
2024,4,21,2546.0,935.0,431.0,1078.0,90.0,201.0,30.0,182.0,425.0,125.0,260.0,93.0,118.0,323.0,196.0,323.0,17.0,259.0
2024,4,22,3568.0,1312.0,607.0,1339.0,218.0,259.0,64.0,244.0,564.0,147.0,326.0,116.0,230.0,415.0,245.0,415.0,21.0,323.0
2024,4,23,3542.0,1339.0,592.0,1296.0,197.0,244.0,64.0,239.0,548.0,146.0,319.0,101.0,240.0,388.0,235.0,388.0,23.0,335.0
2024,4,24,3533.0,1284.0,620.0,1295.0,980.0,238.0,61.0,228.0,538.0,149.0,308.0,102.0,266.0,389.0,236.0,389.0,31.0,331.0
2024,4,25,3457.0,1290.0,595.0,1290.0,198.0,248.0,61.0,248.0,522.0,147.0,299.0,127.0,251.0,383.0,231.0,383.0,19.0,322.0
2024,4,26,2737.0,1020.0,491.0,1147.0,99.0,229.0,56.0,184.0,439.0,119.0,292.0,82.0,153.0,343.0,238.0,343.0,18.0,260.0
2024,4,27,2468.0,935.0,416.0,981.0,91.0,171.0,37.0,166.0,494.0,107.0,257.0,84.0,131.0,296.0,208.0,296.0,16.0,219.0
2024,4,28,2387.0,889.0,410.0,1054.0,96.0,170.0,24.0,154.0,435.0,108.0,256.0,81.0,121.0,316.0,207.0,316.0,16.0,229.0
2024,4,29,3866.0,1451.0,652.0,1413.0,191.0,289.0,61.0,284.0,577.0,160.0,354.0,126.0,254.0,437.0,263.0,437.0,19.0,367.0
2024,4,30,3742.0,1377.0,626.0,1469.0,189.0,278.0,69.0,269.0,584.0,145.0,334.0,124.0,233.0,416.0,285.0,416.0,20.0,359.0
