year,month,day,정석학술정보관,본관,5호남관,김현태 인하드림센터,"9호관,평생교육원",60주년,서호관,하이테크센터,로스쿨관,학생회관,"2호남관, 4호관","2호북관,2북신관",인하드림센터 3관,5호동관
2023,1,30,0.1529742413329056,0.009433934624590927,0.006987096643968091,0.013239904572763268,0.010854460765895522,0.02399978013104654,0.008502546899275739,0.014757989658373228,0.007671295014658844,0.013067119321829194,0.019401664573503282,0.02329576023121787,0.00851562084198201,0.013625574658611228
2023,1,31,0.18978205042249352,0.11122114283283091,0.0520152108628765,0.45186574905046767,0.08052728411193527,0.0867338786028524,0.1449811723826431,0.09235010632098394,0.20848413330376578,0.12345670156133733,0.10240649269587034,0.12295887450526664,0.9551542398797401,0.11177161143717135
2023,2,1,0.18978205042249352,0.11122114283283091,0.0520152108628765,0.45186574905046767,0.08052728411193527,0.0867338786028524,0.1449811723826431,0.09235010632098394,0.20848413330376578,0.12345670156133733,0.10240649269587034,0.12295887450526664,0.9551542398797401,0.11177161143717135
2023,2,2,0.18978205042249352,0.11122114283283091,0.0520152108628765,0.45186574905046767,0.08052728411193527,0.0867338786028524,0.1449811723826431,0.09235010632098394,0.20848413330376578,0.12345670156133733,0.10240649269587034,0.12295887450526664,0.9551542398797401,0.11177161143717135
2023,2,3,0.1529742413329056,0.009433934624590927,0.006987096643968091,0.013239904572763268,0.010854460765895522,0.02399978013104654,0.008502546899275739,0.014757989658373228,0.007671295014658844,0.013067119321829194,0.019401664573503282,0.02329576023121787,0.00851562084198201,0.013625574658611228
2023,2,4,0.1529742413329056,0.009433934624590927,0.006987096643968091,0.013239904572763268,0.010854460765895522,0.02399978013104654,0.008502546899275739,0.014757989658373228,0.007671295014658844,0.013067119321829194,0.019401664573503282,0.02329576023121787,0.00851562084198201,0.013625574658611228
2023,2,5,0.1529742413329056,0.009433934624590927,0.006987096643968091,0.013239904572763268,0.010854460765895522,0.02399978013104654,0.008502546899275739,0.014757989658373228,0.007671295014658844,0.013067119321829194,0.019401664573503282,0.02329576023121787,0.00851562084198201,0.013625574658611228
2023,2,6,0.18978205042249352,0.11122114283283091,0.0520152108628765,0.45186574905046767,0.08052728411193527,0.0867338786028524,0.1449811723826431,0.09235010632098394,0.20848413330376578,0.12345670156133733,0.10240649269587034,0.12295887450526664,0.9551542398797401,0.11177161143717135
2023,2,7,0.18978205042249352,0.11122114283283091,0.0520152108628765,0.45186574905046767,0.08052728411193527,0.0867338786028524,0.1449811723826431,0.09235010632098394,0.20848413330376578,0.12345670156133733,0.10240649269587034,0.12295887450526664,0.9551542398797401,0.11177161143717135
2023,2,8,0.1529742413329056,0.009433934624590927,0.006987096643968091,0.013239904572763268,0.010854460765895522,0.02399978013104654,0.008502546899275739,0.014757989658373228,0.007671295014658844,0.013067119321829194,0.019401664573503282,0.02329576023121787,0.00851562084198201,0.013625574658611228
